ID,Estado,Codigo,EAN,Nombre,Unidad,Categoria,Precio Base,Sucursal Dueña,Sucursal (Stock/Precio),Stock Actual,Stock Minimo,Precio Venta,Diferencia Precio (Base vs Venta)
cmlfqemiz000xl7049qglp8i1,Activo,"INT1770675384203","7798054012980","361 lager x1l",Un,"bebidas",4000,"Global","Suc. Perito Moreno",0,6,4000,0
cmligp6kn0022l504p451ddxs,Activo,"INT1770840479110","77906595","mill comun",Un,"kiosco",2500,"Global","Suc. Cepernic",6,5,2500,0
cmligp6kn0022l504p451ddxs,Activo,"INT1770840479110","77906595","mill comun",Un,"kiosco",2500,"Global","Suc. Rivadavia",2,3,3000,500
cmligp6kn0022l504p451ddxs,Activo,"INT1770840479110","77906595","mill comun",Un,"kiosco",2500,"Global","Suc. Perito Moreno",0,5,2500,0
cmlh26dvi0000ib046mzrvyzu,Activo,"INT1770755621309","INT5561859094","batido con crema",Un,"Heladeria",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlh26dvi0000ib046mzrvyzu,Activo,"INT1770755621309","INT5561859094","batido con crema",Un,"Heladeria",5000,"Global","Suc. Rivadavia",120,0,5000,0
cmlh26dvi0000ib046mzrvyzu,Activo,"INT1770755621309","INT5561859094","batido con crema",Un,"Heladeria",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmlicujdw0002l204xr8hdyb8,Activo,"INT1770834010531","7798126073598","sinfonia oblea coco y dulce de leche x100g",Un,"kiosco",2500,"Global","Suc. Cepernic",0,3,2500,0
cmlicujdw0002l204xr8hdyb8,Activo,"INT1770834010531","7798126073598","sinfonia oblea coco y dulce de leche x100g",Un,"kiosco",2500,"Global","Suc. Rivadavia",3,3,2500,0
cmlicujdw0002l204xr8hdyb8,Activo,"INT1770834010531","7798126073598","sinfonia oblea coco y dulce de leche x100g",Un,"kiosco",2500,"Global","Suc. Perito Moreno",0,3,2500,0
cmlfpe1po000kl504ceonhwt8,Activo,"INT1770673677612","7798113302038","jugo placer naranja x500ml",Un,"bebidas",1500,"Global","Suc. Cepernic",0,6,1500,0
cmlfpe1po000kl504ceonhwt8,Activo,"INT1770673677612","7798113302038","jugo placer naranja x500ml",Un,"bebidas",1500,"Global","Suc. Rivadavia",12,6,2000,500
cmlfpe1po000kl504ceonhwt8,Activo,"INT1770673677612","7798113302038","jugo placer naranja x500ml",Un,"bebidas",1500,"Global","Suc. Perito Moreno",0,6,1500,0
cmlfnw7o9000cl4044ab9g26c,Activo,"INT1770671165912","7798113301772","PINDAPOY NARANJA X1L",Un,"bebidas",4000,"Global","Suc. Cepernic",1,6,3000,-1000
cmlfnw7o9000cl4044ab9g26c,Activo,"INT1770671165912","7798113301772","PINDAPOY NARANJA X1L",Un,"bebidas",4000,"Global","Suc. Rivadavia",3,6,4000,0
cmlfnw7o9000cl4044ab9g26c,Activo,"INT1770671165912","7798113301772","PINDAPOY NARANJA X1L",Un,"bebidas",4000,"Global","Suc. Perito Moreno",0,6,4000,0
cmltxntuq0000vdckoumcyp0p,Inactivo,"INT3409140661","INT3409140661","prueba 2",Un,"Almacen",22,"Global","Suc. Cepernic",0,6,22,0
cmltxntuq0000vdckoumcyp0p,Inactivo,"INT3409140661","INT3409140661","prueba 2",Un,"Almacen",22,"Global","Suc. Rivadavia",0,6,22,0
cmltxntuq0000vdckoumcyp0p,Inactivo,"INT3409140661","INT3409140661","prueba 2",Un,"Almacen",22,"Global","Suc. Perito Moreno",0,6,22,0
cmlh128n9000pky04wzd224de,Activo,"INT1770753748293","INT5374442179","pizzetas",Un,"Comidas",1000,"Global","Suc. Cepernic",0,0,1000,0
cmlh128n9000pky04wzd224de,Activo,"INT1770753748293","INT5374442179","pizzetas",Un,"Comidas",1000,"Global","Suc. Rivadavia",0,0,1000,0
cmlh128n9000pky04wzd224de,Activo,"INT1770753748293","INT5374442179","pizzetas",Un,"Comidas",1000,"Global","Suc. Perito Moreno",0,0,1000,0
cmlvhbv2t0008l704x7p37wol,Activo,"INT1771627597588","","ades caja de 1 litro",Un,"bebidas",3000,"Global","Suc. Cepernic",0,0,3000,0
cmlvhbv2t0008l704x7p37wol,Activo,"INT1771627597588","","ades caja de 1 litro",Un,"bebidas",3000,"Global","Suc. Rivadavia",0,0,3000,0
cmlvhbv2t0008l704x7p37wol,Activo,"INT1771627597588","","ades caja de 1 litro",Un,"bebidas",3000,"Global","Suc. Perito Moreno",3,0,3000,0
cmlvjjm050000jv04vlb4m5rj,Activo,"INT1771631318309","","chandon baron b",Un,"bebidas",20000,"Global","Suc. Cepernic",0,0,20000,0
cmlvjjm050000jv04vlb4m5rj,Activo,"INT1771631318309","","chandon baron b",Un,"bebidas",20000,"Global","Suc. Rivadavia",0,0,20000,0
cmlvjjm050000jv04vlb4m5rj,Activo,"INT1771631318309","","chandon baron b",Un,"bebidas",20000,"Global","Suc. Perito Moreno",1,0,20000,0
cmlh06p8q000bju040vjfhvpr,Activo,"INT1770752276809","7790950000160","americano gancia x950ml",Un,"bebidas",12000,"Global","Suc. Cepernic",0,0,12000,0
cmlh06p8q000bju040vjfhvpr,Activo,"INT1770752276809","7790950000160","americano gancia x950ml",Un,"bebidas",12000,"Global","Suc. Rivadavia",0,0,12000,0
cmlh06p8q000bju040vjfhvpr,Activo,"INT1770752276809","7790950000160","americano gancia x950ml",Un,"bebidas",12000,"Global","Suc. Perito Moreno",2,6,18000,6000
cmligsmub0025l5049bsica11,Activo,"INT1770840640163","7790040143227","chocolinas 170g",Un,"kiosco",2500,"Global","Suc. Cepernic",0,0,2500,0
cmligsmub0025l5049bsica11,Activo,"INT1770840640163","7790040143227","chocolinas 170g",Un,"kiosco",2500,"Global","Suc. Rivadavia",0,0,2500,0
cmligsmub0025l5049bsica11,Activo,"INT1770840640163","7790040143227","chocolinas 170g",Un,"kiosco",2500,"Global","Suc. Perito Moreno",0,0,2500,0
cmliixcyz0000l404oz6z9mig,Activo,"INT1770844219882","7798194560143","papelillo ",Un,"kiosco",200,"Global","Suc. Cepernic",49,50,200,0
cmliixcyz0000l404oz6z9mig,Activo,"INT1770844219882","7798194560143","papelillo ",Un,"kiosco",200,"Global","Suc. Rivadavia",284,50,200,0
cmliixcyz0000l404oz6z9mig,Activo,"INT1770844219882","7798194560143","papelillo ",Un,"kiosco",200,"Global","Suc. Perito Moreno",0,50,200,0
cmlieb6vc0011l20419vwi2jx,Activo,"INT1770836467078","7790314080463","canciller blend dulce x1125ml",Un,"bebidas",10000,"Global","Suc. Cepernic",0,6,10000,0
cmlieb6vc0011l20419vwi2jx,Activo,"INT1770836467078","7790314080463","canciller blend dulce x1125ml",Un,"bebidas",10000,"Global","Suc. Rivadavia",11,6,10000,0
cmlieb6vc0011l20419vwi2jx,Activo,"INT1770836467078","7790314080463","canciller blend dulce x1125ml",Un,"bebidas",10000,"Global","Suc. Perito Moreno",0,6,10000,0
cmlie6y3o000vl204ghvwhelv,Activo,"INT1770836269091","7793249102569","california vino tinto x3000ml",Un,"bebidas",40000,"Global","Suc. Cepernic",0,6,40000,0
cmlie6y3o000vl204ghvwhelv,Activo,"INT1770836269091","7793249102569","california vino tinto x3000ml",Un,"bebidas",40000,"Global","Suc. Rivadavia",1,6,40000,0
cmlie6y3o000vl204ghvwhelv,Activo,"INT1770836269091","7793249102569","california vino tinto x3000ml",Un,"bebidas",40000,"Global","Suc. Perito Moreno",0,6,40000,0
cmlie90ek000yl2043jxq1k5z,Activo,"INT1770836365387","7798159946166","perro callejero x750ml",Un,"bebidas",30000,"Global","Suc. Cepernic",0,6,30000,0
cmlie90ek000yl2043jxq1k5z,Activo,"INT1770836365387","7798159946166","perro callejero x750ml",Un,"bebidas",30000,"Global","Suc. Rivadavia",1,6,30000,0
cmlie90ek000yl2043jxq1k5z,Activo,"INT1770836365387","7798159946166","perro callejero x750ml",Un,"bebidas",30000,"Global","Suc. Perito Moreno",0,6,30000,0
cmljui5zu0003ju044fz3mef4,Activo,"INT1770924132569","7790040143517","RUMBA 110g",Un,"kiosco",2000,"Global","Suc. Cepernic",3,0,2000,0
cmljui5zu0003ju044fz3mef4,Activo,"INT1770924132569","7790040143517","RUMBA 110g",Un,"kiosco",2000,"Global","Suc. Rivadavia",0,0,2000,0
cmljui5zu0003ju044fz3mef4,Activo,"INT1770924132569","7790040143517","RUMBA 110g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmljv8w8m000dky04mel35uoo,Activo,"INT1770925379638","7798135762926","VODKA NEW STYLE MARACUYA",Un,"bebidas",10000,"Global","Suc. Cepernic",2,1,10000,0
cmljv8w8m000dky04mel35uoo,Activo,"INT1770925379638","7798135762926","VODKA NEW STYLE MARACUYA",Un,"bebidas",10000,"Global","Suc. Rivadavia",0,1,10000,0
cmljv8w8m000dky04mel35uoo,Activo,"INT1770925379638","7798135762926","VODKA NEW STYLE MARACUYA",Un,"bebidas",10000,"Global","Suc. Perito Moreno",0,1,10000,0
cmll7llry000bl404aywacg9b,Activo,"INT1771006594173","77956699","ALFAJOR TRI SHOT 60g",Un,"kiosco",2000,"Global","Suc. Cepernic",2,3,2000,0
cmll7llry000bl404aywacg9b,Activo,"INT1771006594173","77956699","ALFAJOR TRI SHOT 60g",Un,"kiosco",2000,"Global","Suc. Rivadavia",0,3,2000,0
cmll7llry000bl404aywacg9b,Activo,"INT1771006594173","77956699","ALFAJOR TRI SHOT 60g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,3,2000,0
cmlgzoyt90000ju047mgb6gu5,Activo,"INT1770751449405","77965233","pipas clasicas x18g",Un,"kiosco",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlgzoyt90000ju047mgb6gu5,Activo,"INT1770751449405","77965233","pipas clasicas x18g",Un,"kiosco",1500,"Global","Suc. Rivadavia",1,0,1500,0
cmlgzoyt90000ju047mgb6gu5,Activo,"INT1770751449405","77965233","pipas clasicas x18g",Un,"kiosco",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmlgxlsxm0003ji04okd441xe,Activo,"INT1770747942585","7790040139169","polvorita sabor vainilla x81g",Un,"kiosco",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlgxlsxm0003ji04okd441xe,Activo,"INT1770747942585","7790040139169","polvorita sabor vainilla x81g",Un,"kiosco",1500,"Global","Suc. Rivadavia",1,0,1500,0
cmlgxlsxm0003ji04okd441xe,Activo,"INT1770747942585","7790040139169","polvorita sabor vainilla x81g",Un,"kiosco",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmlgyyguw0009ji049bpiwe7t,Activo,"INT1770750213079","7790310985830","3D original sabor queso x85g",Un,"kiosco",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlgyyguw0009ji049bpiwe7t,Activo,"INT1770750213079","7790310985830","3D original sabor queso x85g",Un,"kiosco",5000,"Global","Suc. Rivadavia",3,0,5000,0
cmlgyyguw0009ji049bpiwe7t,Activo,"INT1770750213079","7790310985830","3D original sabor queso x85g",Un,"kiosco",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmlgvpidu000bl504t28ku4mm,Activo,"INT1770744756306","7790040144149","alfajor hamlet x34,5g",Un,"kiosco",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlgvpidu000bl504t28ku4mm,Activo,"INT1770744756306","7790040144149","alfajor hamlet x34,5g",Un,"kiosco",1500,"Global","Suc. Rivadavia",3,0,1500,0
cmlgvpidu000bl504t28ku4mm,Activo,"INT1770744756306","7790040144149","alfajor hamlet x34,5g",Un,"kiosco",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmlgzyfma0005l704nb3fag6p,Activo,"INT1770751891090","6949586632035","geeleet triple hoja",Un,"kiosco",2000,"Global","Suc. Cepernic",15,0,2000,0
cmlgzyfma0005l704nb3fag6p,Activo,"INT1770751891090","6949586632035","geeleet triple hoja",Un,"kiosco",2000,"Global","Suc. Rivadavia",22,0,2000,0
cmlgzyfma0005l704nb3fag6p,Activo,"INT1770751891090","6949586632035","geeleet triple hoja",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmlgztuzr000gky04p0sbq6aj,Activo,"INT1770751677735","7622201746117","jugo en sobre tang sabor uva x15g",Un,"kiosco",500,"Global","Suc. Cepernic",0,0,500,0
cmlgztuzr000gky04p0sbq6aj,Activo,"INT1770751677735","7622201746117","jugo en sobre tang sabor uva x15g",Un,"kiosco",500,"Global","Suc. Rivadavia",1,0,500,0
cmlgztuzr000gky04p0sbq6aj,Activo,"INT1770751677735","7622201746117","jugo en sobre tang sabor uva x15g",Un,"kiosco",500,"Global","Suc. Perito Moreno",0,0,500,0
cmlfnyubz0006l504fbw2picn,Activo,"INT1770671288591","7790580141967","ARCOR NARAJAN X1L",Un,"bebidas",3000,"Global","Suc. Cepernic",0,6,3000,0
cmlfnyubz0006l504fbw2picn,Activo,"INT1770671288591","7790580141967","ARCOR NARAJAN X1L",Un,"bebidas",3000,"Global","Suc. Rivadavia",1,6,3000,0
cmlfnyubz0006l504fbw2picn,Activo,"INT1770671288591","7790580141967","ARCOR NARAJAN X1L",Un,"bebidas",3000,"Global","Suc. Perito Moreno",0,6,3000,0
cmlfnssfe0009l704ea3f1tw2,Activo,"INT1770671006186","7798113302090","JUGO PLACER NARANJA X1,5L",Un,"bebidas",2500,"Global","Suc. Cepernic",7,6,2500,0
cmlfnssfe0009l704ea3f1tw2,Activo,"INT1770671006186","7798113302090","JUGO PLACER NARANJA X1,5L",Un,"bebidas",2500,"Global","Suc. Rivadavia",1,6,2500,0
cmlfnssfe0009l704ea3f1tw2,Activo,"INT1770671006186","7798113302090","JUGO PLACER NARANJA X1,5L",Un,"bebidas",2500,"Global","Suc. Perito Moreno",0,6,2500,0
cmlgwgrq9000elb04w1hmf949,Activo,"INT1770746028128","7790310987766","lays barbacoa x77g",Un,"kiosco",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlgwgrq9000elb04w1hmf949,Activo,"INT1770746028128","7790310987766","lays barbacoa x77g",Un,"kiosco",5000,"Global","Suc. Rivadavia",1,0,5000,0
cmlgwgrq9000elb04w1hmf949,Activo,"INT1770746028128","7790310987766","lays barbacoa x77g",Un,"kiosco",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmlgw9njq000blb04u66rek3x,Activo,"INT1770745696118","7790310985465","lays clasicas x134g",Un,"kiosco",6000,"Global","Suc. Cepernic",0,0,6000,0
cmlgw9njq000blb04u66rek3x,Activo,"INT1770745696118","7790310985465","lays clasicas x134g",Un,"kiosco",6000,"Global","Suc. Rivadavia",0,0,6000,0
cmlgw9njq000blb04u66rek3x,Activo,"INT1770745696118","7790310985465","lays clasicas x134g",Un,"kiosco",6000,"Global","Suc. Perito Moreno",0,0,6000,0
cmlgyuq6o0006ji04erykiqtu,Activo,"INT1770750038543","7790310985458","lays clasicas x85g",Un,"kiosco",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlgyuq6o0006ji04erykiqtu,Activo,"INT1770750038543","7790310985458","lays clasicas x85g",Un,"kiosco",5000,"Global","Suc. Rivadavia",3,0,5000,0
cmlgyuq6o0006ji04erykiqtu,Activo,"INT1770750038543","7790310985458","lays clasicas x85g",Un,"kiosco",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmlgwdlug000il5048itd3di6,Activo,"INT1770745880536","7790310985328","lays flamin'hot x70g",Un,"kiosco",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlgwdlug000il5048itd3di6,Activo,"INT1770745880536","7790310985328","lays flamin'hot x70g",Un,"kiosco",5000,"Global","Suc. Rivadavia",8,0,5000,0
cmlgwdlug000il5048itd3di6,Activo,"INT1770745880536","7790310985328","lays flamin'hot x70g",Un,"kiosco",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmlh1c19n00bwky04ymyk5r56,Activo,"INT1770754205291","INT5420297316","pote de 1/2 kg",Un,"Heladeria",10500,"Global","Suc. Cepernic",21,0,10500,0
cmlh1c19n00bwky04ymyk5r56,Activo,"INT1770754205291","INT5420297316","pote de 1/2 kg",Un,"Heladeria",10500,"Global","Suc. Rivadavia",20,0,10500,0
cmlh1c19n00bwky04ymyk5r56,Activo,"INT1770754205291","INT5420297316","pote de 1/2 kg",Un,"Heladeria",10500,"Global","Suc. Perito Moreno",0,0,10500,0
cmlh1jjnn00bzky04fy5heypj,Activo,"INT1770754555714","INT5455206215","pote de 1/4 kg",Un,"Heladeria",7000,"Global","Suc. Cepernic",5,0,7000,0
cmlh1jjnn00bzky04fy5heypj,Activo,"INT1770754555714","INT5455206215","pote de 1/4 kg",Un,"Heladeria",7000,"Global","Suc. Rivadavia",187,0,7000,0
cmlh1jjnn00bzky04fy5heypj,Activo,"INT1770754555714","INT5455206215","pote de 1/4 kg",Un,"Heladeria",7000,"Global","Suc. Perito Moreno",0,0,7000,0
cmlh0v9ec000dl7042dzasaqk,Activo,"INT1770753422675","INT5332877479","ramos de golosinas",Un,"kiosco",10000,"Global","Suc. Cepernic",1,4,10000,0
cmlh0v9ec000dl7042dzasaqk,Activo,"INT1770753422675","INT5332877479","ramos de golosinas",Un,"kiosco",10000,"Global","Suc. Rivadavia",3,4,15000,5000
cmlh0v9ec000dl7042dzasaqk,Activo,"INT1770753422675","INT5332877479","ramos de golosinas",Un,"kiosco",10000,"Global","Suc. Perito Moreno",0,4,10000,0
cmlvhd676000zjo04gfd2dz1e,Activo,"INT1771627658658","","geitore 750",Un,"bebidas",4000,"Global","Suc. Cepernic",0,0,4000,0
cmlvhd676000zjo04gfd2dz1e,Activo,"INT1771627658658","","geitore 750",Un,"bebidas",4000,"Global","Suc. Rivadavia",0,0,4000,0
cmlvhd676000zjo04gfd2dz1e,Activo,"INT1771627658658","","geitore 750",Un,"bebidas",4000,"Global","Suc. Perito Moreno",3,0,4000,0
cmlfq6ix1000qlb047lxavl58,Activo,"INT1770675006277","7790950144253","rojo naranja x473ml",Un,"bebidas",3000,"Global","Suc. Cepernic",0,6,3000,0
cmlfq6ix1000qlb047lxavl58,Activo,"INT1770675006277","7790950144253","rojo naranja x473ml",Un,"bebidas",3000,"Global","Suc. Rivadavia",13,6,3000,0
cmlfq6ix1000qlb047lxavl58,Activo,"INT1770675006277","7790950144253","rojo naranja x473ml",Un,"bebidas",3000,"Global","Suc. Perito Moreno",0,6,3000,0
cmlfppt2g000il704dg98haqm,Activo,"INT1770674226279","7792798014835","quilmes clasica x710cm3",Un,"bebidas",4000,"Global","Suc. Cepernic",0,6,4000,0
cmlfppt2g000il704dg98haqm,Activo,"INT1770674226279","7792798014835","quilmes clasica x710cm3",Un,"bebidas",4000,"Global","Suc. Rivadavia",5,6,4000,0
cmlfppt2g000il704dg98haqm,Activo,"INT1770674226279","7792798014835","quilmes clasica x710cm3",Un,"bebidas",4000,"Global","Suc. Perito Moreno",0,6,4000,0
cmlfpt6dz000nlb04bke1o11d,Activo,"INT1770674383510","7792798013357","budiveiser x710cm3",Un,"bebidas",6000,"Global","Suc. Cepernic",0,6,6000,0
cmlfpt6dz000nlb04bke1o11d,Activo,"INT1770674383510","7792798013357","budiveiser x710cm3",Un,"bebidas",6000,"Global","Suc. Rivadavia",8,6,6000,0
cmlfpt6dz000nlb04bke1o11d,Activo,"INT1770674383510","7792798013357","budiveiser x710cm3",Un,"bebidas",6000,"Global","Suc. Perito Moreno",0,6,6000,0
cmlh1ae1j0000jr04h6jvmu0i,Activo,"INT1770754128535","INT5406381379","pote de 1 kilo",Un,"Heladeria",20000,"Global","Suc. Cepernic",9,0,20000,0
cmlh1ae1j0000jr04h6jvmu0i,Activo,"INT1770754128535","INT5406381379","pote de 1 kilo",Un,"Heladeria",20000,"Global","Suc. Rivadavia",20,0,20000,0
cmlh1ae1j0000jr04h6jvmu0i,Activo,"INT1770754128535","INT5406381379","pote de 1 kilo",Un,"Heladeria",20000,"Global","Suc. Perito Moreno",0,0,20000,0
cmlfpnwsj000flb04xoaak97h,Activo,"INT1770674137794","7792798014705","cerveza corona x473cm3",Un,"bebidas",4000,"Global","Suc. Cepernic",0,6,4000,0
cmlfpnwsj000flb04xoaak97h,Activo,"INT1770674137794","7792798014705","cerveza corona x473cm3",Un,"bebidas",4000,"Global","Suc. Rivadavia",14,6,4000,0
cmlfpnwsj000flb04xoaak97h,Activo,"INT1770674137794","7792798014705","cerveza corona x473cm3",Un,"bebidas",4000,"Global","Suc. Perito Moreno",0,6,4000,0
cmlgvizyc0008l504w5qtwgqz,Activo,"INT1770744452484","7798094225616","rapsodia minitorta x80g",Un,"kiosco",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlgvizyc0008l504w5qtwgqz,Activo,"INT1770744452484","7798094225616","rapsodia minitorta x80g",Un,"kiosco",1500,"Global","Suc. Rivadavia",2,0,1500,0
cmlgvizyc0008l504w5qtwgqz,Activo,"INT1770744452484","7798094225616","rapsodia minitorta x80g",Un,"kiosco",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmlh16ts300bqky04hgnu1wxu,Activo,"INT1770753962307","INT5395987075","sandwich de miga x3",Un,"Comidas",9000,"Global","Suc. Cepernic",-2,0,9000,0
cmlh16ts300bqky04hgnu1wxu,Activo,"INT1770753962307","INT5395987075","sandwich de miga x3",Un,"Comidas",9000,"Global","Suc. Rivadavia",6,0,9000,0
cmlh16ts300bqky04hgnu1wxu,Activo,"INT1770753962307","INT5395987075","sandwich de miga x3",Un,"Comidas",9000,"Global","Suc. Perito Moreno",0,0,9000,0
cmlie7giw0015js040dospvvz,Activo,"INT1770836292967","7792798013487","stella artois sin alcohol 473cm",Un,"General",3000,"Global","Suc. Cepernic",4,0,3000,0
cmlie7giw0015js040dospvvz,Activo,"INT1770836292967","7792798013487","stella artois sin alcohol 473cm",Un,"General",3000,"Global","Suc. Rivadavia",0,0,3000,0
cmlie7giw0015js040dospvvz,Activo,"INT1770836292967","7792798013487","stella artois sin alcohol 473cm",Un,"General",3000,"Global","Suc. Perito Moreno",0,0,3000,0
cmlijdw5v0000ky04ij9qkm5y,Activo,"INT1770844991251","6972698235863","q version labubu ",Un,"kiosco",18000,"Global","Suc. Cepernic",0,2,18000,0
cmlijdw5v0000ky04ij9qkm5y,Activo,"INT1770844991251","6972698235863","q version labubu ",Un,"kiosco",18000,"Global","Suc. Rivadavia",2,2,18000,0
cmlijdw5v0000ky04ij9qkm5y,Activo,"INT1770844991251","6972698235863","q version labubu ",Un,"kiosco",18000,"Global","Suc. Perito Moreno",0,2,18000,0
cmligx3l2001kl204gzkv3i2x,Activo,"INT1770840848485","7798113300058","manaos agua tonica ",Un,"bebidas",3000,"Global","Suc. Cepernic",12,6,3000,0
cmligx3l2001kl204gzkv3i2x,Activo,"INT1770840848485","7798113300058","manaos agua tonica ",Un,"bebidas",3000,"Global","Suc. Rivadavia",6,6,3000,0
cmligx3l2001kl204gzkv3i2x,Activo,"INT1770840848485","7798113300058","manaos agua tonica ",Un,"bebidas",3000,"Global","Suc. Perito Moreno",0,6,3000,0
cmljujla90002l704bik3nlvn,Activo,"INT1770924199040","7798338290479","LECHE APOSTOLES ",Un,"General",2000,"Global","Suc. Cepernic",8,0,2000,0
cmljujla90002l704bik3nlvn,Activo,"INT1770924199040","7798338290479","LECHE APOSTOLES ",Un,"General",2000,"Global","Suc. Rivadavia",0,0,2000,0
cmljujla90002l704bik3nlvn,Activo,"INT1770924199040","7798338290479","LECHE APOSTOLES ",Un,"General",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmljv9mx9000hjp04t8vao5sa,Activo,"INT1770925414221","7798135762902","VODKA NEW STYLE CITRUS",Un,"bebidas",10000,"Global","Suc. Cepernic",1,1,10000,0
cmljv9mx9000hjp04t8vao5sa,Activo,"INT1770925414221","7798135762902","VODKA NEW STYLE CITRUS",Un,"bebidas",10000,"Global","Suc. Rivadavia",0,1,10000,0
cmljv9mx9000hjp04t8vao5sa,Activo,"INT1770925414221","7798135762902","VODKA NEW STYLE CITRUS",Un,"bebidas",10000,"Global","Suc. Perito Moreno",0,1,10000,0
cmll7mmlf0006l404tsc8a5bi,Activo,"INT1771006641890","7790040133570","ALFAJOR FANTOCHE MINI TORTA BLANCO",Un,"kiosco",2000,"Global","Suc. Cepernic",4,2,2000,0
cmll7mmlf0006l404tsc8a5bi,Activo,"INT1771006641890","7790040133570","ALFAJOR FANTOCHE MINI TORTA BLANCO",Un,"kiosco",2000,"Global","Suc. Rivadavia",-1,0,2000,0
cmll7mmlf0006l404tsc8a5bi,Activo,"INT1771006641890","7790040133570","ALFAJOR FANTOCHE MINI TORTA BLANCO",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,2,2000,0
cmlh15cbo00bnky04xwftkfdh,Activo,"INT1770753893027","INT5389045588","sandwich de miga x unidad",Un,"Comidas",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlh15cbo00bnky04xwftkfdh,Activo,"INT1770753893027","INT5389045588","sandwich de miga x unidad",Un,"Comidas",1500,"Global","Suc. Rivadavia",0,0,1500,0
cmlh15cbo00bnky04xwftkfdh,Activo,"INT1770753893027","INT5389045588","sandwich de miga x unidad",Un,"Comidas",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmlgyzp8c000yl8042u54mm1x,Activo,"INT1770750270587","7790310985670","cheetos ondulados sabor queso crema x85g",Un,"kiosco",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlgyzp8c000yl8042u54mm1x,Activo,"INT1770750270587","7790310985670","cheetos ondulados sabor queso crema x85g",Un,"kiosco",5000,"Global","Suc. Rivadavia",4,0,5000,0
cmlgyzp8c000yl8042u54mm1x,Activo,"INT1770750270587","7790310985670","cheetos ondulados sabor queso crema x85g",Un,"kiosco",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmlgwqr7z000fl4044gvoqixj,Activo,"INT1770746494030","7790310985809","cheetos original sabor queso x85g",Un,"kiosco",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlgwqr7z000fl4044gvoqixj,Activo,"INT1770746494030","7790310985809","cheetos original sabor queso x85g",Un,"kiosco",5000,"Global","Suc. Rivadavia",1,0,5000,0
cmlgwqr7z000fl4044gvoqixj,Activo,"INT1770746494030","7790310985809","cheetos original sabor queso x85g",Un,"kiosco",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmlgvtwkj0006l404javk4sj9,Activo,"INT1770744961314","7790380040286","chocolate daqui max x120g",Un,"kiosco",4000,"Global","Suc. Cepernic",0,0,4000,0
cmlgvtwkj0006l404javk4sj9,Activo,"INT1770744961314","7790380040286","chocolate daqui max x120g",Un,"kiosco",4000,"Global","Suc. Rivadavia",3,0,4000,0
cmlgvtwkj0006l404javk4sj9,Activo,"INT1770744961314","7790380040286","chocolate daqui max x120g",Un,"kiosco",4000,"Global","Suc. Perito Moreno",0,0,4000,0
cmlicx2510000js04czg49d1g,Activo,"INT1770834128148","7798126073918","magdalenas rellenas c/chocolate x200g",Un,"kiosco",3000,"Global","Suc. Cepernic",0,3,3000,0
cmlicx2510000js04czg49d1g,Activo,"INT1770834128148","7798126073918","magdalenas rellenas c/chocolate x200g",Un,"kiosco",3000,"Global","Suc. Rivadavia",1,3,3000,0
cmlicx2510000js04czg49d1g,Activo,"INT1770834128148","7798126073918","magdalenas rellenas c/chocolate x200g",Un,"kiosco",3000,"Global","Suc. Perito Moreno",0,3,3000,0
cmlgw3kir0008lb04hmy49q0m,Activo,"INT1770745412257","7891000377543","chocolate nestle choco trio x90g",Un,"kiosco",6000,"Global","Suc. Cepernic",0,0,6000,0
cmlgw3kir0008lb04hmy49q0m,Activo,"INT1770745412257","7891000377543","chocolate nestle choco trio x90g",Un,"kiosco",6000,"Global","Suc. Rivadavia",1,0,6000,0
cmlgw3kir0008lb04hmy49q0m,Activo,"INT1770745412257","7891000377543","chocolate nestle choco trio x90g",Un,"kiosco",6000,"Global","Suc. Perito Moreno",0,0,6000,0
